Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Chaine,Abonnes,Id 
2022-03-31,true,Science & Technology,86,Erreur d'encodage,https://www.youtube.com/watch?v=Tl8CuFr2sag,43427,"['https://www.youtube.com/watch?v=HAeemp5-ZMA', 'https://www.youtube.com/watch?v=4MfAL6FVaOs', 'https://www.youtube.com/watch?v=btvCUPTuLPc']",L'Institut Agro Rennes-Angers,-1,https://www.youtube.com/watch?v=Tl8CuFr2sag
2022-05-17,true,Education,0,Jean-Marc Jancovici - Comment répondre aux enjeux climatiques ? - Les Entretiens de Melchior,https://www.youtube.com/watch?v=A-VYejgUCP4,13575,"['https://www.youtube.com/watch?v=A3f9Lbh5sNM', 'https://www.youtube.com/watch?v=Tl8CuFr2sag', 'https://www.youtube.com/watch?v=kst6UtUvdLs']",Melchior,-1,https://www.youtube.com/watch?v=A-VYejgUCP4
2022-05-10,true,Nonprofits & Activism,-1,"Pour une révolution politique, poétique et philosophique avec l'astrophysicien Aurélien Barrau",https://www.youtube.com/watch?v=94IxSYo5wtM,422338,"['https://www.youtube.com/watch?v=J-DVS5az6jg', 'https://www.youtube.com/watch?v=asL_UErJRl8', 'https://www.youtube.com/watch?v=XO4q9oVrWWw']",France Inter,-1,https://www.youtube.com/watch?v=94IxSYo5wtM
2020-04-18,true,Science & Technology,48,Le hasard dans l'évolution de la vie,https://www.youtube.com/watch?v=bJfD38w9Dxs,19145,"['https://www.youtube.com/watch?v=br9-BYGdCNo', 'https://www.youtube.com/watch?v=qzlFCQD7Ylo', 'https://www.youtube.com/watch?v=fMwES5Js_EA']",AFIS - Association Française pour l'Information Scientifique,-1,https://www.youtube.com/watch?v=bJfD38w9Dxs
2020-04-23,true,Science & Technology,81,Physique  quantique : des surprises en perspective - Julien Bobroff,https://www.youtube.com/watch?v=scr4iLpPb-c,65313,"['https://www.youtube.com/watch?v=VTjELS2kUmQ', 'https://www.youtube.com/watch?v=dIh_8MDHxds', 'https://www.youtube.com/watch?v=PdNtxWTlPZw']",Palais de la découverte,-1,https://www.youtube.com/watch?v=scr4iLpPb-c
2022-04-05,true,Science & Technology,16,Aurélien BARRAU  : peut-on s'échapper d'un trou noir ?,https://www.youtube.com/watch?v=94guOmDaVww,3232,"['https://www.youtube.com/watch?v=o1IKhe817kw', 'https://www.youtube.com/watch?v=U59dlpf5n24', 'https://www.youtube.com/watch?v=z_msa9EsuwA']",Ciel &amp; Espace,-1,https://www.youtube.com/watch?v=94guOmDaVww
2021-11-30,true,Nonprofits & Activism,418,"Conférence ""De la crise à la chute"" Aurélien BARRAU",https://www.youtube.com/watch?v=qifPvO64V_E,131362,"['https://www.youtube.com/watch?v=8Lhl6zE30z4', 'https://www.youtube.com/watch?v=DWBe0AzF_kk', 'https://www.youtube.com/watch?v=gpwJtktJkxc']",Maison de la Nature du Ried et de l'Alsace Centrale,-1,https://www.youtube.com/watch?v=qifPvO64V_E
2020-01-23,true,News & Politics,-1,Aurélien Barrau - Comment habiter maintenant la Terre ? - Grandes Conférences Liégeoises,https://www.youtube.com/watch?v=v2V2qeoOjqE,343195,"['https://www.youtube.com/watch?v=i1cv7lqlua8', 'https://www.youtube.com/watch?v=94IxSYo5wtM', 'https://www.youtube.com/watch?v=AlG5L_5hQv4']",Les Grandes Conférences Liégeoises,-1,https://www.youtube.com/watch?v=v2V2qeoOjqE
2020-11-18,true,Entertainment,-1,"""On a déjà transformé notre planète en enfer"", Aurélien Barrau dialogue avec les étudiants HEC",https://www.youtube.com/watch?v=o2O_I_Nf3vM,141517,"['https://www.youtube.com/watch?v=BLYJFIX6mFw', 'https://www.youtube.com/watch?v=l8g0YHIMRhA', 'https://www.youtube.com/watch?v=LWt14eeQ1TE']",HEC Paris,-1,https://www.youtube.com/watch?v=o2O_I_Nf3vM
2022-05-27,true,Science & Technology,37,Erreur d'encodage,https://www.youtube.com/watch?v=lT5F3CQW8gE,4875,"['https://www.youtube.com/watch?v=61o3KdiDBus', 'https://www.youtube.com/watch?v=PDZNB_Ko9-I', 'https://www.youtube.com/watch?v=Qn72N7oAym0']",Crypto Sauce,-1,https://www.youtube.com/watch?v=lT5F3CQW8gE
2022-05-27,true,Education,24,Erreur d'encodage,https://www.youtube.com/watch?v=eQgboqb6NUY,4114,"['https://www.youtube.com/watch?v=NQr3q9SKFHM', 'https://www.youtube.com/watch?v=OCQqFf3JdAM', 'https://www.youtube.com/watch?v=KG_1p5S04X8']",MoneyRadar,-1,https://www.youtube.com/watch?v=eQgboqb6NUY
2022-05-25,true,News & Politics,31,On a un nouvel indicateur économique mondial - et on est tombé bien bas | Morningbull  | Swissquote,https://www.youtube.com/watch?v=VTFsHorDiZ0,7014,"['https://www.youtube.com/watch?v=xvkkGoVcImg', 'https://www.youtube.com/watch?v=wGgeIBU7VbE', 'https://www.youtube.com/watch?v=LLeFe4-Zmx0']",Swissquote (francophone),-1,https://www.youtube.com/watch?v=VTFsHorDiZ0
2022-05-24,true,Science & Technology,118,"Bitcoin (BTC), les 20K$ point d'achat parfait ? - L'analyse de Vincent Ganne",https://www.youtube.com/watch?v=SPPvxx5_U5w,18387,"['https://www.youtube.com/watch?v=qv1tuSWvM-w', 'https://www.youtube.com/watch?v=8Fr_LTzaLUU', 'https://www.youtube.com/watch?v=zwqNI5i27cA']",Cryptoast,-1,https://www.youtube.com/watch?v=SPPvxx5_U5w
2022-05-27,true,Science & Technology,13,"Unhosted wallet ""Ne condamnons pas l'industrie” - La réglementation vue par le secteur crypto x Adan",https://www.youtube.com/watch?v=8Fr_LTzaLUU,1275,"['https://www.youtube.com/watch?v=s2Nf3IHGEak', 'https://www.youtube.com/watch?v=5TJwOCY9UyA', 'https://www.youtube.com/watch?v=54hda_Hk6Ew']",Cryptoast,-1,https://www.youtube.com/watch?v=8Fr_LTzaLUU
2022-05-18,true,Education,121,Erreur d'encodage,https://www.youtube.com/watch?v=WoQrqKx_4us,15313,"['https://www.youtube.com/watch?v=JOyq-CvkV2I', 'https://www.youtube.com/watch?v=gGDfblAQay4', 'https://www.youtube.com/watch?v=_7wmpbxc-V8']",Grand Angle Crypto,-1,https://www.youtube.com/watch?v=WoQrqKx_4us
2022-05-19,true,News & Politics,383,Effondrement de l'écosystème Terra Luna | Conséquences &amp; Théories,https://www.youtube.com/watch?v=rICV4w-OhO4,104740,"['https://www.youtube.com/watch?v=76u0BBxNcxQ', 'https://www.youtube.com/watch?v=-wIS4T1vK9Q', 'https://www.youtube.com/watch?v=WoQrqKx_4us']",Hasheur,-1,https://www.youtube.com/watch?v=rICV4w-OhO4
2022-05-13,true,Education,94,Erreur d'encodage,https://www.youtube.com/watch?v=JOyq-CvkV2I,11832,"['https://www.youtube.com/watch?v=AMQZ8dCMXrg', 'https://www.youtube.com/watch?v=CeApIiP26Vg', 'https://www.youtube.com/watch?v=gGDfblAQay4']",Grand Angle Crypto,-1,https://www.youtube.com/watch?v=JOyq-CvkV2I
2022-05-22,true,Education,308,Erreur d'encodage,https://www.youtube.com/watch?v=gGDfblAQay4,20842,"['https://www.youtube.com/watch?v=Powfda6Ztc0', 'https://www.youtube.com/watch?v=Lk26U-6xbGQ', 'https://www.youtube.com/watch?v=_7wmpbxc-V8']",Grand Angle Crypto,-1,https://www.youtube.com/watch?v=gGDfblAQay4
2020-01-26,true,Education,250,Comment atteindre l'INDÉPENDANCE FINANCIÈRE : 10 techniques prouvées,https://www.youtube.com/watch?v=m4a7eeuHtEI,118048,"['https://www.youtube.com/watch?v=DQAHB4OrFmw', 'https://www.youtube.com/watch?v=_Gg6m4wCTtI', 'https://www.youtube.com/watch?v=dojj2_xAQaw']",Yann Darwin,-1,https://www.youtube.com/watch?v=m4a7eeuHtEI
2022-02-21,true,Education,100,Erreur d'encodage,https://www.youtube.com/watch?v=0csMKChOd2M,30050,"['https://www.youtube.com/watch?v=GkZ-jbNZzh8', 'https://www.youtube.com/watch?v=N8UGVK94_wA', 'https://www.youtube.com/watch?v=YIH2Iep6BWE']",Yann Darwin,-1,https://www.youtube.com/watch?v=0csMKChOd2M
2021-02-14,true,Education,187,Comment obtenir les résultats des 1% les plus riches ?,https://www.youtube.com/watch?v=MmVCA3wd7jY,221818,"['https://www.youtube.com/watch?v=SD_IgTxuEbc', 'https://www.youtube.com/watch?v=DQAHB4OrFmw', 'https://www.youtube.com/watch?v=jSPIVRws2cw']",Yann Darwin,-1,https://www.youtube.com/watch?v=MmVCA3wd7jY
2021-10-29,true,Education,885,CRYPTO-MONNAIE : Tutoriel Débutant de A à Z - Tout savoir pour commencer en crypto,https://www.youtube.com/watch?v=jhtJ1zwAkQE,379270,"['https://www.youtube.com/watch?v=pKSxo6FFsfU', 'https://www.youtube.com/watch?v=L4-uBHMcHus', 'https://www.youtube.com/watch?v=2lzhNuGH66o']",BusinessDynamite - Frank Houbre,-1,https://www.youtube.com/watch?v=jhtJ1zwAkQE
2017-11-29,true,Science & Technology,-1,Erreur d'encodage,https://www.youtube.com/watch?v=gMRW46y1Ka4,1000558,"['https://www.youtube.com/watch?v=CYLOhmoHM6I', 'https://www.youtube.com/watch?v=uuWObENhr1M', 'https://www.youtube.com/watch?v=XK6ApiQaXkg']",STEVEN,-1,https://www.youtube.com/watch?v=gMRW46y1Ka4
2021-12-12,true,Science & Technology,55,FORMATION CRYPTOMONNAIE GRATUITE POUR DEBUTANT 2022 - Comment Investir Dans La Cryptomonnaie De Zéro,https://www.youtube.com/watch?v=JiNaX-8ITSM,13045,"['https://www.youtube.com/watch?v=9pBgDFkglRY', 'https://www.youtube.com/watch?v=CYLOhmoHM6I', 'https://www.youtube.com/watch?v=bpVgpNDz6Gs']",Palantir Crypto,-1,https://www.youtube.com/watch?v=JiNaX-8ITSM
2022-05-07,true,Science & Technology,65,POURQUOI TOUT LE MONDE A T'IL AUSSI PEUR DE LA FIN DU MINAGE D'ETH ?,https://www.youtube.com/watch?v=P26YIzP-iZU,5332,"['https://www.youtube.com/watch?v=Bu7V64E2fPo', 'https://www.youtube.com/watch?v=nzgCK9Cax_A', 'https://www.youtube.com/watch?v=7GetUSBg3SE']",Jeanjean la bricole,-1,https://www.youtube.com/watch?v=P26YIzP-iZU
2021-11-04,true,Science & Technology,-1,Tuto - Monter un rig de minage de A à Z part 1/3,https://www.youtube.com/watch?v=ZCWgCuuxc5A,102971,"['https://www.youtube.com/watch?v=OkjlV5wT8Fs', 'https://www.youtube.com/watch?v=OycF0vtVY_A', 'https://www.youtube.com/watch?v=_1PvwcZbqLA']",Monsieur-TK,-1,https://www.youtube.com/watch?v=ZCWgCuuxc5A
2021-12-16,true,Science & Technology,311,Je monte un très gros rig de minage chez un abonné,https://www.youtube.com/watch?v=OycF0vtVY_A,23922,"['https://www.youtube.com/watch?v=2yNblksICoA', 'https://www.youtube.com/watch?v=IYBgXn7XD-E', 'https://www.youtube.com/watch?v=P3Hy7VdvRww']",Monsieur-TK,-1,https://www.youtube.com/watch?v=OycF0vtVY_A
2022-05-27,true,News & Politics,82,URGENCE CLIMATIQUE : DEUX MINISTRES ET ZÉRO ESPOIR ?,https://www.youtube.com/watch?v=OCQqFf3JdAM,4841,"['https://www.youtube.com/watch?v=4ZfgLc1_a0c', 'https://www.youtube.com/watch?v=riLoLnuGYgA', 'https://www.youtube.com/watch?v=xxbjx6K4xNw']","BLAST, Le souffle de l'info",-1,https://www.youtube.com/watch?v=OCQqFf3JdAM
2022-05-25,true,News & Politics,293,Enquête de Mediapart sur l'affaire Damien Abad : le gouvernement avait bien été prévenu,https://www.youtube.com/watch?v=NCxnSM1alR0,44182,"['https://www.youtube.com/watch?v=EK_MyhQU9yg', 'https://www.youtube.com/watch?v=anftsMBBzo4', 'https://www.youtube.com/watch?v=iuvMbwEPGLE']",Europe 1,1050000,https://www.youtube.com/watch?v=NCxnSM1alR0
2022-05-25,true,News & Politics,388,PANTOUFLAGE : EXISTE-T-IL UNE “MAFIA D'ÉTAT” ?,https://www.youtube.com/watch?v=bR06owlFeF0,76481,"['https://www.youtube.com/watch?v=4ZfgLc1_a0c', 'https://www.youtube.com/watch?v=gk6NmJV0jlE', 'https://www.youtube.com/watch?v=OCQqFf3JdAM']","BLAST, Le souffle de l'info",-1,https://www.youtube.com/watch?v=bR06owlFeF0
2022-05-26,true,Entertainment,735,« C'est un message sanglant envoyé à l'Ukraine » estime Pascal Boniface,https://www.youtube.com/watch?v=fd68Wx1Z2GE,96654,"['https://www.youtube.com/watch?v=8318C0uVIcs', 'https://www.youtube.com/watch?v=za8jzdao20Y', 'https://www.youtube.com/watch?v=GOP16Wgixt8']",LCI,-1,https://www.youtube.com/watch?v=fd68Wx1Z2GE
2021-12-06,true,Science & Technology,-1,Où va le temps dans un Trou noir ?,https://www.youtube.com/watch?v=EkE229ybABc,313331,"['https://www.youtube.com/watch?v=b1e-yxxsR9U', 'https://www.youtube.com/watch?v=kELX0GEQ0H0', 'https://www.youtube.com/watch?v=KiJ9xr8_GSI']",ScienceClic,-1,https://www.youtube.com/watch?v=EkE229ybABc
2022-05-26,true,News & Politics,132,Guerre en Ukraine : Moscou ne juge pas sérieux le plan de paix présentée par l'Italie,https://www.youtube.com/watch?v=ZQec4E2CVaM,15000,"['https://www.youtube.com/watch?v=za8jzdao20Y', 'https://www.youtube.com/watch?v=asgHKNE0RXI', 'https://www.youtube.com/watch?v=xZ3QLP1Zd-U']",Europe 1,1050000,https://www.youtube.com/watch?v=ZQec4E2CVaM
2022-05-24,true,News & Politics,-1,"Olivier Piacentini - Forum de Davos, OMS : et s'ils voulaient dissoudre les peuples ?",https://www.youtube.com/watch?v=tGVTyPqzGq4,192460,"['https://www.youtube.com/watch?v=PXV2RbJ26A8', 'https://www.youtube.com/watch?v=kmVU0jOiOo8', 'https://www.youtube.com/watch?v=za8jzdao20Y']",Sud Radio,-1,https://www.youtube.com/watch?v=tGVTyPqzGq4
2018-06-07,true,News & Politics,278,Jean-Pierre Petit : Modèle Janus et Armes russes [EN DIRECT],https://www.youtube.com/watch?v=VanOVShKsCM,1527248,"['https://www.youtube.com/watch?v=H--ZdMR40Co', 'https://www.youtube.com/watch?v=zkLwVeaQOiA', 'https://www.youtube.com/watch?v=sIJd1kuR2Ps']",Thinkerview,-1,https://www.youtube.com/watch?v=VanOVShKsCM
2022-05-18,true,News & Politics,-1,"Le reportage choc sur les soignants suspendus :""Ils nous ont soignés, on les a méprisés"" F. Moine",https://www.youtube.com/watch?v=pHFvetlQ-Mg,229517,"['https://www.youtube.com/watch?v=X5yRIPifHdQ', 'https://www.youtube.com/watch?v=kmVU0jOiOo8', 'https://www.youtube.com/watch?v=Lo7tUSRpJ1Y']",Sud Radio,-1,https://www.youtube.com/watch?v=pHFvetlQ-Mg
2021-06-25,true,Education,65,COMMENT éviter LES FAUX SIGNAUX en TRADING ? (3 solutions),https://www.youtube.com/watch?v=-MfShVpSn40,16179,"['https://www.youtube.com/watch?v=47sAzxSTAPE', 'https://www.youtube.com/watch?v=QIIz_KGxOdQ', 'https://www.youtube.com/watch?v=6KhA-jHJaX4']",LeTraderSmart,-1,https://www.youtube.com/watch?v=-MfShVpSn40
2021-08-10,true,Education,175,La seule STRATÉGIE de DAY-TRADING dont vous aurez besoin (Tutoriel complet : débutant à avancé),https://www.youtube.com/watch?v=TE6-nx4uvYk,92252,"['https://www.youtube.com/watch?v=Nfug5gXnTAI', 'https://www.youtube.com/watch?v=6KhA-jHJaX4', 'https://www.youtube.com/watch?v=ilF96OyADAE']",LeTraderSmart,-1,https://www.youtube.com/watch?v=TE6-nx4uvYk
2021-03-11,true,Education,-1,The Only Technical Analysis Video You Will Ever Need... (Full Course: Beginner To Advanced),https://www.youtube.com/watch?v=eynxyoKgpng,11990998,"['https://www.youtube.com/watch?v=2h5ryPi6ZYo', 'https://www.youtube.com/watch?v=OiXEpjO7rOs', 'https://www.youtube.com/watch?v=lW3eWIj3Q04']",The Trading Channel,1620000,https://www.youtube.com/watch?v=eynxyoKgpng
2016-11-21,true,Howto & Style,31,PLAN DE TRADING ET MÉTHODE LOGIQUE POUR TRADER PROFITABLE,https://www.youtube.com/watch?v=TObvAPUd94o,39182,"['https://www.youtube.com/watch?v=fdNEJZ2t3b4', 'https://www.youtube.com/watch?v=hgKF46knJWk', 'https://www.youtube.com/watch?v=U4nifWwM4UM']",DMTrading,-1,https://www.youtube.com/watch?v=TObvAPUd94o
2018-06-02,true,Education,180,COMMENT DÉTECTER LA TENDANCE FACILEMENT ?,https://www.youtube.com/watch?v=ZVu3V-9ILN8,117616,"['https://www.youtube.com/watch?v=3LFkMjbrE-I', 'https://www.youtube.com/watch?v=oozqAv9hACs', 'https://www.youtube.com/watch?v=qlW75hn4x18']",Investisseur Passionné - Ibrahim,-1,https://www.youtube.com/watch?v=ZVu3V-9ILN8
2021-08-10,true,Education,175,La seule STRATÉGIE de DAY-TRADING dont vous aurez besoin (Tutoriel complet : débutant à avancé),https://www.youtube.com/watch?v=TE6-nx4uvYk,92253,"['https://www.youtube.com/watch?v=8SuUt2TOLsE', 'https://www.youtube.com/watch?v=6KhA-jHJaX4', 'https://www.youtube.com/watch?v=-MfShVpSn40']",LeTraderSmart,-1,https://www.youtube.com/watch?v=TE6-nx4uvYk
2021-08-20,true,Education,74,Erreur d'encodage,https://www.youtube.com/watch?v=ilF96OyADAE,16464,"['https://www.youtube.com/watch?v=kTv4cMNgQg8', 'https://www.youtube.com/watch?v=pf2ZvjluZ5Q', 'https://www.youtube.com/watch?v=Z91PZBpDDBI']",LeTraderSmart,-1,https://www.youtube.com/watch?v=ilF96OyADAE
2021-08-10,true,Education,175,La seule STRATÉGIE de DAY-TRADING dont vous aurez besoin (Tutoriel complet : débutant à avancé),https://www.youtube.com/watch?v=TE6-nx4uvYk,92253,"['https://www.youtube.com/watch?v=ilF96OyADAE', 'https://www.youtube.com/watch?v=8SuUt2TOLsE', 'https://www.youtube.com/watch?v=6KhA-jHJaX4']",LeTraderSmart,-1,https://www.youtube.com/watch?v=TE6-nx4uvYk
2021-06-24,true,Education,98,TRADING DÉBUTANT: Chaque TRADER devrait avoir vu cette vidéo ! ! !,https://www.youtube.com/watch?v=6KhA-jHJaX4,19454,"['https://www.youtube.com/watch?v=5owARfNC72w', 'https://www.youtube.com/watch?v=p5wFmZRpxuI', 'https://www.youtube.com/watch?v=TE6-nx4uvYk']",LeTraderSmart,-1,https://www.youtube.com/watch?v=6KhA-jHJaX4
2020-12-15,true,Science & Technology,900,La conjecture de Syracuse - Deux (deux ?) minutes pour...,https://www.youtube.com/watch?v=BP2G28694z8,197239,"['https://www.youtube.com/watch?v=vpmlGMZSpvQ', 'https://www.youtube.com/watch?v=9Hpy6MKM-J8', 'https://www.youtube.com/watch?v=Y4ICbYtBGzA']",El Jj,-1,https://www.youtube.com/watch?v=BP2G28694z8
2017-12-08,true,Science & Technology,-1,Le Jeu de la Vie,https://www.youtube.com/watch?v=S-W0NX97DB0,1513791,"['https://www.youtube.com/watch?v=qZRYGxF6D3w', 'https://www.youtube.com/watch?v=xuBzQ38DNhE', 'https://www.youtube.com/watch?v=z4tkHuWZbRA']",ScienceEtonnante,1220000,https://www.youtube.com/watch?v=S-W0NX97DB0
2021-07-16,true,Science & Technology,340,Les mathématiques de Futurama - ChouxRom' Cine Club #06,https://www.youtube.com/watch?v=dRS4eatZM9M,185380,"['https://www.youtube.com/watch?v=BP2G28694z8', 'https://www.youtube.com/watch?v=chzu0k-7o3c', 'https://www.youtube.com/watch?v=PcedP3rWIhk']",El Jj,-1,https://www.youtube.com/watch?v=dRS4eatZM9M
2015-03-07,true,Education,853,Le cavalier et les 64 cases - Les extraordinaires (TF1) - Micmaths,https://www.youtube.com/watch?v=pEbAr8mbdks,533174,"['https://www.youtube.com/watch?v=spE5_QW2nh8', 'https://www.youtube.com/watch?v=lLzUcJf3E60', 'https://www.youtube.com/watch?v=KIUR3zNab7M']",Mickaël Launay,-1,https://www.youtube.com/watch?v=pEbAr8mbdks
2020-04-10,true,Science & Technology,63,"CANTOR, L'HOMME QUI DÉFIA L'INFINI CMH#5",https://www.youtube.com/watch?v=T3NsxF193gU,15934,"['https://www.youtube.com/watch?v=1_bexBi18gA', 'https://www.youtube.com/watch?v=82jOF4Q6gBU', 'https://www.youtube.com/watch?v=xqSKawORrPo']",Mathador,-1,https://www.youtube.com/watch?v=T3NsxF193gU
2018-12-15,true,Science & Technology,-1,Deux (deux?) minutes pour la conjecture de Poincaré,https://www.youtube.com/watch?v=ayjck76iSOA,601600,"['https://www.youtube.com/watch?v=dNpdMYB8pZs', 'https://www.youtube.com/watch?v=BP2G28694z8', 'https://www.youtube.com/watch?v=RXvlUTy25Zk']",El Jj,-1,https://www.youtube.com/watch?v=ayjck76iSOA
2015-12-11,true,Science & Technology,732,La fourmi de Langton,https://www.youtube.com/watch?v=qZRYGxF6D3w,734109,"['https://www.youtube.com/watch?v=S-W0NX97DB0', 'https://www.youtube.com/watch?v=rXhzeKh8yBk', 'https://www.youtube.com/watch?v=zktVwboSjuo']",ScienceEtonnante,1220000,https://www.youtube.com/watch?v=qZRYGxF6D3w
2019-01-23,true,Science & Technology,-1,Une intelligence artificielle peut-elle être créative ?,https://www.youtube.com/watch?v=xuBzQ38DNhE,785306,"['https://www.youtube.com/watch?v=KaRd_eB2qOA', 'https://www.youtube.com/watch?v=OGewxRMME8o', 'https://www.youtube.com/watch?v=tMkpjjjDRYI']",ScienceEtonnante,1220000,https://www.youtube.com/watch?v=xuBzQ38DNhE
2021-10-29,true,Science & Technology,-1,4 tests psychologiques indispensables pour mieux vous connaître,https://www.youtube.com/watch?v=EsrDF98FsUk,822340,"['https://www.youtube.com/watch?v=ppSrAHoGwrI', 'https://www.youtube.com/watch?v=Eh7l4Gvx054', 'https://www.youtube.com/watch?v=aH77WLlx8kI']",Fouloscopie,-1,https://www.youtube.com/watch?v=EsrDF98FsUk
2022-02-26,true,Education,113,Erreur d'encodage,https://www.youtube.com/watch?v=pPZAkMhiTPY,16976,"['https://www.youtube.com/watch?v=1jSj9HMHa5Q', 'https://www.youtube.com/watch?v=m5ep6JiGPz8', 'https://www.youtube.com/watch?v=zxB_UIe6Too']",Les Rois du Bitcoin,-1,https://www.youtube.com/watch?v=pPZAkMhiTPY
2021-06-11,true,Education,47,FIBONACCI TRADING - L'art De Mettre K-O Les Autres Traders !,https://www.youtube.com/watch?v=qoRrsAX-IA4,23281,"['https://www.youtube.com/watch?v=kq-t4XAUTCo', 'https://www.youtube.com/watch?v=Om3xVtQW0ho', 'https://www.youtube.com/watch?v=bs-gXy8UA-E']",LeTraderSmart,-1,https://www.youtube.com/watch?v=qoRrsAX-IA4
2021-02-20,true,Education,262,Les Retracements de Fibonacci de A à Z | Formation Trading,https://www.youtube.com/watch?v=8pDWitZEIHo,99063,"['https://www.youtube.com/watch?v=hzknZ1V_R1I', 'https://www.youtube.com/watch?v=zIDC7jGpPYo', 'https://www.youtube.com/watch?v=m5ep6JiGPz8']",Captain Trading,-1,https://www.youtube.com/watch?v=8pDWitZEIHo
2022-05-26,true,Entertainment,40,Erreur d'encodage,https://www.youtube.com/watch?v=E8tbZcywumg,11160,"['https://www.youtube.com/watch?v=C_NsFiLAu34', 'https://www.youtube.com/watch?v=PDZNB_Ko9-I', 'https://www.youtube.com/watch?v=qv1tuSWvM-w']",Crypto Le Trone,-1,https://www.youtube.com/watch?v=E8tbZcywumg
2017-07-07,true,Education,-1,But how does bitcoin actually work?,https://www.youtube.com/watch?v=bBC-nXj3Ng4,13777706,"['https://www.youtube.com/watch?v=_160oMzblY8', 'https://www.youtube.com/watch?v=pSTNhBlfV_s', 'https://www.youtube.com/watch?v=6avJHaC3C2U']",3Blue1Brown,4550000,https://www.youtube.com/watch?v=bBC-nXj3Ng4
2022-05-26,true,Entertainment,106,Bitcoin 3 ans de Bear Market ? Direction 3000 dollars ?,https://www.youtube.com/watch?v=SBAoLIY-fqg,1291,"['https://www.youtube.com/watch?v=awdUgwWFPKY', 'https://www.youtube.com/watch?v=5sl5Ov7sxZc', 'https://www.youtube.com/watch?v=bBC-nXj3Ng4']",Talak Crypto Trading,-1,https://www.youtube.com/watch?v=SBAoLIY-fqg
2017-11-30,true,Science & Technology,462,Bitcoin : Monnaie d'avenir ou monnaie de singe?,https://www.youtube.com/watch?v=T2ApwB_T93Y,136418,"['https://www.youtube.com/watch?v=G4u3yfPZcrg', 'https://www.youtube.com/watch?v=lb3hnywowAY', 'https://www.youtube.com/watch?v=lfZyTfoC7fM']",Bitcoin fr,-1,https://www.youtube.com/watch?v=T2ApwB_T93Y
2021-06-01,true,Science & Technology,92,C'est Votre Argent: spéciale cryptomonnaies,https://www.youtube.com/watch?v=zllzXYtTNBw,18218,"['https://www.youtube.com/watch?v=XyZdB6mk6aY', 'https://www.youtube.com/watch?v=rG36P42k_bM', 'https://www.youtube.com/watch?v=Gv_Zur9o3H4']",Bitcoin fr,-1,https://www.youtube.com/watch?v=zllzXYtTNBw
2022-02-02,true,Education,131,"""Bitcoin - c'est un beau roman, c'est une belle histoire!"" [Gérard Dréan]",https://www.youtube.com/watch?v=1Ux0yW-UzsU,13006,"['https://www.youtube.com/watch?v=FwPd1ithwSo', 'https://www.youtube.com/watch?v=-LyjXFJ1es0', 'https://www.youtube.com/watch?v=OeliBgL6-n0']",Grand Angle Crypto,-1,https://www.youtube.com/watch?v=1Ux0yW-UzsU
2022-05-24,true,Science & Technology,118,"Bitcoin (BTC), les 20K$ point d'achat parfait ? - L'analyse de Vincent Ganne",https://www.youtube.com/watch?v=SPPvxx5_U5w,18393,"['https://www.youtube.com/watch?v=qv1tuSWvM-w', 'https://www.youtube.com/watch?v=8Fr_LTzaLUU', 'https://www.youtube.com/watch?v=xqGfTuhSWFw']",Cryptoast,-1,https://www.youtube.com/watch?v=SPPvxx5_U5w
2022-05-19,true,Science & Technology,25,L' effondrement du stablecoin qui fait trembler l'industrie crypto – Les Contes de Monte-Crypto,https://www.youtube.com/watch?v=0stmtkXszKo,6869,"['https://www.youtube.com/watch?v=SMlrFOcYc40', 'https://www.youtube.com/watch?v=s1FjaedTh7M', 'https://www.youtube.com/watch?v=5sv9PANQc9Q']",Cryptoast,-1,https://www.youtube.com/watch?v=0stmtkXszKo
2022-05-15,true,Science & Technology,32,Épargner passivement du bitcoin chaque mois ? Découverte de Bitstack,https://www.youtube.com/watch?v=5TJwOCY9UyA,8149,"['https://www.youtube.com/watch?v=hLh50uWiS3M', 'https://www.youtube.com/watch?v=CYLOhmoHM6I', 'https://www.youtube.com/watch?v=SMlrFOcYc40']",Cryptoast,-1,https://www.youtube.com/watch?v=5TJwOCY9UyA
2021-11-14,true,Education,150,A quoi ressemble le futur du marché immobilier avec le co-fondateur de RealT? [Jean-Marc Jacobson],https://www.youtube.com/watch?v=dDRT7pr4Cq0,20936,"['https://www.youtube.com/watch?v=_jZfILT26bM', 'https://www.youtube.com/watch?v=Lk26U-6xbGQ', 'https://www.youtube.com/watch?v=_7wmpbxc-V8']",Grand Angle Crypto,-1,https://www.youtube.com/watch?v=dDRT7pr4Cq0
2021-11-18,true,Science & Technology,42,"<span dir=""auto"" class=""style-scope yt-formatted-string"">On monte un rig de minage à la rédaction – Avec </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/channel/UC0DITweI6K01RpfrJDMQWFw"" dir=""auto"">@Monsieur-TK</a>",https://www.youtube.com/watch?v=osWe0turVCU,22615,"['https://www.youtube.com/watch?v=P26YIzP-iZU', 'https://www.youtube.com/watch?v=ZCWgCuuxc5A', 'https://www.youtube.com/watch?v=ntlPX8L26X0']",Cryptoast,-1,https://www.youtube.com/watch?v=osWe0turVCU
